country,date,confirmed,recovered,deaths,confirmed.inc,deaths.inc,recovered.inc,rate.upper,rate.lower,rate.daily,rate.inc.daily,remaining.confirmed,fatality.rate.min,fatality.rate.max
China,2020-06-19,84494,79515,4638,0,0,0,5.5114,5.4891,NaN,0,341,0.0548914715837811,0.05511300200972932
China,2020-06-20,84553,79534,4639,59,1,19,5.5113,5.4865,5,7e-4,380,0.054864995919718995,0.055111571422060635
China,2020-06-21,84572,79535,4639,19,0,1,5.5112,5.4853,0,2e-4,398,0.05485266991439247,0.055110809282338455
Japan,2020-01-22,2,0,0,NA,NA,NA,NaN,0,NA,NA,2,0,0
Japan,2020-01-23,2,0,0,0,0,0,NaN,0,NaN,0,2,0,0
Japan,2020-01-24,2,0,0,0,0,0,NaN,0,NaN,0,2,0,0
Japan,2020-01-25,2,0,0,0,0,0,NaN,0,NaN,0,2,0,0
Japan,2020-01-26,4,1,0,2,0,1,0,0,0,1,3,0,0
Japan,2020-01-27,4,1,0,0,0,0,0,0,NaN,0,3,0,0
Japan,2020-01-28,7,1,0,3,0,0,0,0,NaN,0.75,6,0,0
Japan,2020-01-29,7,1,0,0,0,0,0,0,NaN,0,6,0,0
Japan,2020-01-30,11,1,0,4,0,0,0,0,NaN,0.5714,10,0,0
Japan,2020-01-31,15,1,0,4,0,0,0,0,NaN,0.3636,14,0,0
Japan,2020-02-01,20,1,0,5,0,0,0,0,NaN,0.3333,19,0,0
Japan,2020-02-02,20,1,0,0,0,0,0,0,NaN,0,19,0,0
Japan,2020-02-03,20,1,0,0,0,0,0,0,NaN,0,19,0,0
Japan,2020-02-04,22,1,0,2,0,0,0,0,NaN,0.1,21,0,0
Japan,2020-02-05,22,1,0,0,0,0,0,0,NaN,0,21,0,0
Japan,2020-02-06,22,1,0,0,0,0,0,0,NaN,0,21,0,0
Japan,2020-02-07,25,1,0,3,0,0,0,0,NaN,0.1364,24,0,0
Japan,2020-02-08,25,1,0,0,0,0,0,0,NaN,0,24,0,0
Japan,2020-02-09,26,1,0,1,0,0,0,0,NaN,0.04,25,0,0
Japan,2020-02-10,26,4,0,0,0,3,0,0,0,0,22,0,0
Japan,2020-02-11,26,9,0,0,0,5,0,0,0,0,17,0,0
Japan,2020-02-12,28,9,0,2,0,0,0,0,NaN,0.0769,19,0,0
Japan,2020-02-13,28,9,1,0,1,0,10,3.5714,100,0,18,0.03571428571428571,0.0586734693877551
Japan,2020-02-14,29,9,1,1,0,0,10,3.4483,NaN,0.0357,19,0.034482758620689655,0.057074910820451845
Japan,2020-02-15,43,12,1,14,0,3,7.6923,2.3256,0,0.4828,30,0.023255813953488372,0.0394808004326663
Japan,2020-02-16,59,12,1,16,0,0,7.6923,1.6949,NaN,0.3721,46,0.01694915254237288,0.03016374604998564
Japan,2020-02-17,66,12,1,7,0,0,7.6923,1.5152,NaN,0.1186,53,0.015151515151515152,0.027318640955004594
Japan,2020-02-18,74,13,1,8,0,1,7.1429,1.3514,0,0.1212,60,0.013513513513513514,0.024470416362308255
Japan,2020-02-19,84,18,1,10,0,5,5.2632,1.1905,0,0.1351,65,0.011904761904761904,0.021116780045351474
Japan,2020-02-20,94,18,1,10,0,0,5.2632,1.0638,NaN,0.119,75,0.010638297872340425,0.019126301493888637
Japan,2020-02-21,105,22,1,11,0,4,4.3478,0.9524,0,0.117,82,0.009523809523809525,0.016961451247165533
Japan,2020-02-22,122,22,1,17,0,0,4.3478,0.8197,NaN,0.1619,99,0.00819672131147541,0.014848159097016932
Japan,2020-02-23,147,22,1,25,0,0,4.3478,0.6803,NaN,0.2049,124,0.006802721088435374,0.012541070850108752
Japan,2020-02-24,159,22,1,12,0,0,4.3478,0.6289,NaN,0.0816,136,0.006289308176100629,0.011668842213520035
Japan,2020-02-25,170,22,1,11,0,0,4.3478,0.5882,NaN,0.0692,147,0.0058823529411764705,0.01096885813148789
Japan,2020-02-26,189,22,2,19,1,0,8.3333,1.0582,100,0.1118,165,0.010582010582010581,0.019820273788527756
Japan,2020-02-27,214,22,4,25,2,0,15.3846,1.8692,100,0.1323,188,0.018691588785046728,0.0351122368765831
Japan,2020-02-28,228,22,4,14,0,0,15.3846,1.7544,NaN,0.0654,202,0.017543859649122806,0.033087103724222834
Japan,2020-02-29,241,32,5,13,1,10,13.5135,2.0747,9.0909,0.057,204,0.02074688796680498,0.03830856906733699
Japan,2020-03-01,256,32,6,15,1,0,15.7895,2.3438,100,0.0622,218,0.0234375,0.04339599609375
Japan,2020-03-02,274,32,6,18,0,0,15.7895,2.1898,NaN,0.0703,236,0.021897810218978103,0.04075869785284245
Japan,2020-03-03,293,43,6,19,0,11,12.2449,2.0478,0,0.0693,244,0.020477815699658702,0.03753101375671237
Japan,2020-03-04,331,43,6,38,0,0,12.2449,1.8127,NaN,0.1297,282,0.01812688821752266,0.03357033981069906
Japan,2020-03-05,360,43,6,29,0,0,12.2449,1.6667,NaN,0.0876,311,0.016666666666666666,0.031064814814814816
Japan,2020-03-06,420,46,6,60,0,3,11.5385,1.4286,0,0.1667,368,0.014285714285714285,0.02680272108843537
Japan,2020-03-07,461,76,6,41,0,30,7.3171,1.3015,0,0.0976,379,0.013015184381778741,0.02371530342883762
Japan,2020-03-08,502,76,6,41,0,0,7.3171,1.1952,NaN,0.0889,420,0.01195219123505976,0.021952032507420515
Japan,2020-03-09,511,76,10,9,4,0,11.6279,1.9569,100,0.0179,425,0.019569471624266144,0.03584545095951685
Japan,2020-03-10,581,101,10,70,0,25,9.009,1.7212,0,0.137,470,0.01721170395869191,0.031135113357289496
Japan,2020-03-11,639,118,15,58,5,17,11.2782,2.3474,22.7273,0.0998,506,0.023474178403755867,0.04206249494882702
Japan,2020-03-12,639,118,16,0,1,0,11.9403,2.5039,100,0,505,0.025039123630672927,0.044827476421736824
Japan,2020-03-13,701,118,19,62,3,0,13.8686,2.7104,100,0.097,564,0.02710413694721826,0.04891117437693452
Japan,2020-03-14,773,118,22,72,3,0,15.7143,2.8461,100,0.1027,633,0.028460543337645538,0.05176652513936562
Japan,2020-03-15,839,118,22,66,0,0,15.7143,2.6222,NaN,0.0854,699,0.026221692491060787,0.048067893982421325
Japan,2020-03-16,839,144,27,0,5,26,15.7895,3.2181,16.129,0,668,0.03218116805721097,0.05780336145675438
Japan,2020-03-17,878,144,29,39,2,0,16.763,3.303,100,0.0465,705,0.03302961275626424,0.05955111274848096
Japan,2020-03-18,889,144,29,11,0,0,16.763,3.2621000000000002,NaN,0.0125,716,0.03262092238470191,0.05889379125697027
Japan,2020-03-19,924,150,29,35,0,6,16.2011,3.1385,0,0.0394,745,0.031385281385281384,0.05669051367103315
Japan,2020-03-20,963,191,33,39,4,41,14.7321,3.4268,8.8889,0.0422,739,0.03426791277258567,0.06056488841011507
Japan,2020-03-21,1007,232,35,44,2,41,13.1086,3.4757,4.6512,0.0457,740,0.03475670307845084,0.06029787515198969
Japan,2020-03-22,1101,235,41,94,6,3,14.8551,3.7239,66.6667,0.0933,825,0.03723887375113533,0.06514266198427487
Japan,2020-03-23,1128,235,42,27,1,0,15.1625,3.7234,100,0.0245,851,0.03723404255319149,0.06532461898294854
Japan,2020-03-24,1193,285,43,65,1,50,13.1098,3.6044,1.9608,0.0576,865,0.03604358759430008,0.06217745454238857
Japan,2020-03-25,1307,310,45,114,2,25,12.6761,3.443,7.4074,0.0956,952,0.03442999234889059,0.05950830353186216
Japan,2020-03-26,1387,359,47,80,2,49,11.5764,3.3886,3.9216,0.0612,981,0.033886085075702954,0.05785309982643446
Japan,2020-03-27,1468,372,49,81,2,13,11.639,3.3379,13.3333,0.0584,1047,0.03337874659400545,0.057184977986324055
Japan,2020-03-28,1693,404,52,225,3,32,11.4035,3.0715,8.5714,0.1533,1237,0.03071470761961016,0.05315658199967972
Japan,2020-03-29,1866,424,54,173,2,20,11.2971,2.8939,9.0909,0.1022,1388,0.028938906752411574,0.050464738784752015
Japan,2020-03-30,1866,424,54,0,0,0,11.2971,2.8939,NaN,0,1388,0.028938906752411574,0.050464738784752015
Japan,2020-03-31,1953,424,56,87,2,0,11.6667,2.8674,100,0.0466,1473,0.02867383512544803,0.05030033750116997
Japan,2020-04-01,2178,472,57,225,1,48,10.775,2.6171,2.0408,0.1152,1649,0.026170798898071626,0.04598514572218554
Japan,2020-04-02,2495,472,62,317,5,0,11.6105,2.485,100,0.1455,1961,0.024849699398797595,0.04438086594029743
Japan,2020-04-03,2617,514,63,122,1,42,10.9185,2.4073,2.3256,0.0489,2040,0.02407336645013374,0.04283900174179321
Japan,2020-04-04,3139,514,77,522,14,0,13.0288,2.453,100,0.1995,2548,0.02453010512902198,0.044441767400047155
Japan,2020-04-05,3139,514,77,0,0,0,13.0288,2.453,NaN,0,2548,0.02453010512902198,0.044441767400047155
Japan,2020-04-06,3654,575,85,515,8,61,12.8788,2.3262,11.5942,0.1641,2994,0.023262178434592228,0.042322649762772065
Japan,2020-04-07,3906,592,92,252,7,17,13.4503,2.3554,29.1667,0.069,3222,0.023553507424475168,0.042982437511945464
Japan,2020-04-08,4257,622,93,351,1,30,13.007,2.1846,3.2258,0.0899,3542,0.021846370683579985,0.040023454301442406
Japan,2020-04-09,4667,632,94,410,1,10,12.9477,2.0141,9.0909,0.0963,3941,0.02014141847010928,0.03714963149575759
Japan,2020-04-10,5530,685,99,863,5,53,12.6276,1.7902,8.6207,0.1849,4746,0.01790235081374322,0.033266646828576
Japan,2020-04-11,6005,762,99,475,0,77,11.4983,1.6486,0,0.0859,5144,0.016486261448792672,0.030608714220248044
Japan,2020-04-12,6748,762,108,743,9,0,12.4138,1.6005,100,0.1237,5878,0.016004742145820983,0.02994603946845521
Japan,2020-04-13,7370,784,123,622,15,22,13.5612,1.6689,40.5405,0.0922,6463,0.016689280868385347,0.03132467059055285
Japan,2020-04-14,7645,799,143,275,20,15,15.1805,1.8705,57.1429,0.0373,6703,0.01870503597122302,0.03510527875933393
Japan,2020-04-15,8100,853,146,455,3,54,14.6146,1.8025,5.2632,0.0595,7101,0.018024691358024692,0.033826337448559674
Japan,2020-04-16,8626,901,178,526,32,48,16.4968,2.0635,40,0.0649,7547,0.020635288662184094,0.03868937207668715
Japan,2020-04-17,9787,935,190,1161,12,34,16.8889,1.9414,26.087,0.1346,8662,0.019413507714314906,0.036595463760232524
Japan,2020-04-18,10296,1069,222,509,32,134,17.196,2.1562,19.2771,0.052,9005,0.02156177156177156,0.04041994492169317
Japan,2020-04-19,10797,1159,236,501,14,90,16.9176,2.1858,13.4615,0.0487,9402,0.02185792349726776,0.04089174740402996
Japan,2020-04-20,10797,1159,236,0,0,0,16.9176,2.1858,NaN,0,9402,0.02185792349726776,0.04089174740402996
Japan,2020-04-21,11135,1239,263,338,27,80,17.51,2.3619,25.2336,0.0313,9633,0.023619218679838346,0.044052441270128674
Japan,2020-04-22,11512,1356,281,377,18,117,17.1655,2.4409,13.3333,0.0339,9875,0.024409312022237666,0.04534763344506575
Japan,2020-04-23,12368,1494,328,856,47,138,18.0022,2.652,25.4054,0.0744,10546,0.02652005174644243,0.049133284744338764
Japan,2020-04-24,12829,1530,345,461,17,36,18.4,2.6892,32.0755,0.0373,10954,0.026892197365344143,0.049854012778858814
Japan,2020-04-25,13231,1656,360,402,15,126,17.8571,2.7209,10.6383,0.0313,11215,0.02720882775300431,0.05027186178292973
Japan,2020-04-26,13441,1809,372,210,12,153,17.0564,2.7677,7.2727,0.0159,11260,0.02767651216427349,0.05086210304067551
Japan,2020-04-27,14153,1899,385,712,13,90,16.8564,2.7203,12.6214,0.053,11869,0.027202713205680774,0.050015473965818215
Japan,2020-04-28,13736,1899,394,-417,9,0,17.1827,2.8684,100,-0.0295,11443,0.028683750728013976,0.05257921953848747
Japan,2020-04-29,13895,2368,413,159,19,469,14.8508,2.9723,3.8934,0.0116,11114,0.029722921914357683,0.05349698122750423
Japan,2020-04-30,14088,2460,430,193,17,92,14.8789,3.0522,15.5963,0.0139,11198,0.03052243043725156,0.05478351618656608
Japan,2020-05-01,14305,2975,455,217,25,515,13.2653,3.1807,4.6296,0.0154,10875,0.031807060468367704,0.0559875416003844
Japan,2020-05-02,14571,3205,474,266,19,230,12.8839,3.253,7.6305,0.0186,10892,0.03253036854025118,0.05684721530028247
Japan,2020-05-03,14877,3981,487,306,13,776,10.8997,3.2735,1.6477,0.021,10409,0.03273509444108355,0.05563887867427833
Japan,2020-05-04,15078,4156,536,201,49,175,11.4237,3.5548,21.875,0.0135,10386,0.03554848123093248,0.06003492015283623
Japan,2020-05-05,15253,4496,556,175,20,340,11.0055,3.6452,5.5556,0.0116,10201,0.03645184553858257,0.06083034657700654
Japan,2020-05-06,15253,4496,556,0,0,0,11.0055,3.6452,NaN,0,10201,0.03645184553858257,0.06083034657700654
Japan,2020-05-07,15477,4918,577,224,21,422,10.5005,3.7281,4.7404,0.0147,9982,0.03728112683336564,0.06132585178333371
Japan,2020-05-08,15575,5146,590,98,13,228,10.2859,3.7881,5.3942,0.0063,9839,0.037881219903691817,0.061811449286190936
Japan,2020-05-09,15663,5906,607,88,17,760,9.3198,3.8754,2.1879,0.0057,9150,0.038753750877865034,0.06139288900801028
Japan,2020-05-10,15777,8127,624,114,17,2221,7.1306,3.9551,0.7596,0.0073,7026,0.03955124548393231,0.05716467330735301
Japan,2020-05-11,15847,8293,633,70,9,166,7.0916,3.9944,5.1429,0.0044,6921,0.03994446898466587,0.057389769031543664
Japan,2020-05-12,15968,8531,657,121,24,238,7.1506,4.1145,9.1603,0.0076,6780,0.04114478957915832,0.05861483425267369
Japan,2020-05-13,16049,8920,678,81,21,389,7.064,4.2246,5.122,0.0051,6451,0.042245622780235526,0.05922652579944541
Japan,2020-05-14,16120,9868,697,71,19,948,6.5973,4.3238,1.9648,0.0044,5555,0.04323821339950372,0.058138230485995236
Japan,2020-05-15,16203,10338,713,83,16,470,6.4519,4.4004,3.2922,0.0051,5152,0.04400419675368759,0.05799602676510514
Japan,2020-05-16,16237,10338,725,34,12,0,6.5534,4.4651,100,0.0021,5174,0.04465110549978444,0.05887940012661728
Japan,2020-05-17,16285,11153,744,48,19,815,6.2537,4.5686,2.2782,0.003,4388,0.04568621430764507,0.05799638368940415
Japan,2020-05-18,16305,11564,749,20,5,411,6.083,4.5937,1.2019,0.0012,3992,0.045936829193498924,0.05718367507761102
Japan,2020-05-19,16367,11564,768,62,19,0,6.2277,4.6924,100,0.0038,4035,0.046923687908596565,0.05849190937320139
Japan,2020-05-20,16367,11564,768,0,0,0,6.2277,4.6924,NaN,0,4035,0.046923687908596565,0.05849190937320139
Japan,2020-05-21,16424,12672,777,57,9,1108,5.7774,4.7309,0.8057,0.0035,2975,0.04730881636629323,0.05587821046576488
Japan,2020-05-22,16513,13005,796,89,19,333,5.7677,4.8204,5.3977,0.0054,2712,0.048204444982740874,0.05612126535415692
Japan,2020-05-23,16536,13244,808,23,12,239,5.7501,4.8863,4.7809,0.0014,2484,0.04886308659893566,0.056203187416047184
Japan,2020-05-24,16550,13413,820,14,12,169,5.7613,4.9547,6.6298,8e-4,2317,0.04954682779456193,0.0564833836858006
Japan,2020-05-25,16581,13612,830,31,10,199,5.7471,5.0057,4.7847,0.0019,2139,0.050057294493697606,0.05651483945009464
Japan,2020-05-26,16623,13810,846,42,16,198,5.7724,5.0893,7.4766,0.0025,1967,0.05089334055224689,0.056915550795059236
Japan,2020-05-27,16651,13973,858,28,12,163,5.7852,5.1528,6.8571,0.0017,1820,0.0515284367305267,0.057160636289085257
Japan,2020-05-28,16598,14096,881,-53,23,123,5.8824,5.3079,15.7534,-0.0032,1621,0.053078684178816726,0.058262474217005776
Japan,2020-05-29,16673,14213,887,75,6,117,5.8742,5.32,4.878,0.0045,1573,0.05319978408204882,0.05821887245013272
Japan,2020-05-30,16716,14267,894,43,7,54,5.8967,5.3482,11.4754,0.0026,1555,0.05348169418521177,0.05845680991014622
Japan,2020-05-31,16751,14342,898,35,4,75,5.8924,5.3609,5.0633,0.0021,1511,0.053608739776729745,0.05844443948436742
Japan,2020-06-01,16787,14463,899,36,1,121,5.8521,5.3553,0.8197,0.0021,1425,0.05355334485018169,0.05809933379469285
Japan,2020-06-02,16837,14585,902,50,3,122,5.8242,5.3572,2.4,0.003,1350,0.05357248916077686,0.05786796105998983
Japan,2020-06-03,16867,14702,905,30,3,117,5.7987,5.3655,2.5,0.0018,1260,0.05365506610541294,0.057663211198957745
Japan,2020-06-04,16911,14785,911,44,6,83,5.804,5.387,6.7416,0.0026,1215,0.05387026195967122,0.057740663963160105
Japan,2020-06-05,16958,14925,916,47,5,140,5.7825,5.4016,3.4483,0.0028,1117,0.05401580375044227,0.057573750017056495
Japan,2020-06-06,17000,14927,915,42,-1,2,5.7758,5.3824,-100,0.0025,1158,0.05382352941176471,0.0574898615916955
Japan,2020-06-07,17039,14990,917,39,2,63,5.7648,5.3818,3.0769,0.0023,1132,0.05381771230706028,0.0573931363537527
Japan,2020-06-08,17060,15043,920,21,3,53,5.7633,5.3927,5.3571,0.0012,1097,0.053927315357561546,0.05739497449866618
Japan,2020-06-09,17111,15141,920,51,0,98,5.7282,5.3767,0,0.003,1050,0.05376658289988896,0.057065917365722835
Japan,2020-06-10,17146,15217,922,35,2,76,5.7129,5.3773,2.5641,0.002,1007,0.053773474862941796,0.05693163940201693
Japan,2020-06-11,17187,15233,922,41,0,16,5.7072,5.3645,0,0.0024,1032,0.053645196951184033,0.056866343355653805
Japan,2020-06-12,17250,15362,924,63,2,129,5.6736,5.3565,1.5267,0.0037,964,0.05356521739130435,0.05655865910522999
Japan,2020-06-13,17293,15458,927,43,3,96,5.6576,5.3606,3.0303,0.0025,908,0.05360550511767767,0.05642015836736548
Japan,2020-06-14,17369,15514,927,76,0,56,5.6383,5.3371,0,0.0044,928,0.05337094824111924,0.0562224791276273
Japan,2020-06-15,17439,15567,929,70,2,53,5.6317,5.3271,3.6364,0.004,943,0.05327140317678766,0.05615201176648378
Japan,2020-06-16,17484,15652,934,45,5,85,5.6313,5.342,5.5556,0.0026,898,0.0534202699611073,0.056164001511386084
Japan,2020-06-17,17530,15753,935,46,1,101,5.6028,5.3337,0.9804,0.0026,842,0.053337136337706786,0.0558990227493639
Japan,2020-06-18,17588,15753,935,58,0,0,5.6028,5.3161,NaN,0.0033,900,0.05316124630429839,0.05588157389548946
Japan,2020-06-19,17658,15844,951,70,16,91,5.6624,5.3857,14.9533,0.004,863,0.05385660890248046,0.056488744675662055
Japan,2020-06-20,17725,15948,955,67,4,104,5.6499,5.3879,3.7037,0.0038,822,0.0538787023977433,0.056377336720504656
Japan,2020-06-21,17780,15948,955,55,0,0,5.6499,5.3712,NaN,0.0031,877,0.05371203599550056,0.05636138670236524
Norway,2020-01-22,0,0,0,NA,NA,NA,NaN,NaN,NA,NA,0,NaN,NaN
Norway,2020-01-23,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-01-24,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-01-25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-01-26,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-01-27,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-01-28,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-01-29,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-01-30,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-01-31,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-01,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-02,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-03,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-04,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-05,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-06,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-07,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-08,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-09,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-10,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-11,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-12,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-13,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-14,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-15,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-16,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-17,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-18,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-19,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-20,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-21,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-22,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-23,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-24,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN
Norway,2020-02-26,1,0,0,1,0,0,NaN,0,NaN,Inf,1,0,0
Norway,2020-02-27,1,0,0,0,0,0,NaN,0,NaN,0,1,0,0
Norway,2020-02-28,6,0,0,5,0,0,NaN,0,NaN,5,6,0,0
Norway,2020-02-29,15,0,0,9,0,0,NaN,0,NaN,1.5,15,0,0
Norway,2020-03-01,19,0,0,4,0,0,NaN,0,NaN,0.2667,19,0,0
Norway,2020-03-02,25,0,0,6,0,0,NaN,0,NaN,0.3158,25,0,0
Norway,2020-03-03,32,0,0,7,0,0,NaN,0,NaN,0.28,32,0,0
Norway,2020-03-04,56,0,0,24,0,0,NaN,0,NaN,0.75,56,0,0
Norway,2020-03-05,87,0,0,31,0,0,NaN,0,NaN,0.5536,87,0,0
Norway,2020-03-06,108,0,0,21,0,0,NaN,0,NaN,0.2414,108,0,0
Norway,2020-03-07,147,0,0,39,0,0,NaN,0,NaN,0.3611,147,0,0
Norway,2020-03-08,176,0,0,29,0,0,NaN,0,NaN,0.1973,176,0,0
Norway,2020-03-09,205,1,0,29,0,1,0,0,0,0.1648,204,0,0
Norway,2020-03-10,400,1,0,195,0,0,0,0,NaN,0.9512,399,0,0
Norway,2020-03-11,598,1,0,198,0,0,0,0,NaN,0.495,597,0,0
Norway,2020-03-12,702,1,0,104,0,0,0,0,NaN,0.1739,701,0,0
Norway,2020-03-13,996,1,0,294,0,0,0,0,NaN,0.4188,995,0,0
Norway,2020-03-14,1090,1,3,94,3,0,75,0.2752,100,0.0944,1086,0.0027522935779816515,0.005494486996044105
Norway,2020-03-15,1221,1,3,131,0,0,75,0.2457,NaN,0.1202,1217,0.002457002457002457,0.004905955765906626
Norway,2020-03-16,1333,1,3,112,0,0,75,0.2251,NaN,0.0917,1329,0.002250562640660165,0.004494371905054283
Norway,2020-03-17,1463,1,3,130,0,0,75,0.2051,NaN,0.0975,1459,0.002050580997949419,0.004095555485993303
Norway,2020-03-18,1550,1,6,87,3,0,85.7143,0.3871,100,0.0595,1543,0.003870967741935484,0.0077244536940686784
Norway,2020-03-19,1746,1,7,196,1,0,87.5,0.4009,100,0.1265,1738,0.004009163802978236,0.007999958012357488
Norway,2020-03-20,1914,1,7,168,0,0,87.5,0.3657,NaN,0.0962,1906,0.0036572622779519333,0.007299238193195604
Norway,2020-03-21,2118,1,7,204,0,0,87.5,0.3305,NaN,0.1066,2110,0.0033050047214353163,0.0065975259500606785
Norway,2020-03-22,2385,1,7,267,0,0,87.5,0.2935,NaN,0.1261,2377,0.0029350104821802936,0.0058601760654685775
Norway,2020-03-23,2621,1,10,236,3,0,90.9091,0.3815,100,0.099,2610,0.0038153376573826785,0.00761466283318153
Norway,2020-03-24,2863,6,12,242,2,5,66.6667,0.4191,28.5714,0.0923,2845,0.0041914076143905,0.008356463382096042
Norway,2020-03-25,3084,6,14,221,2,0,70,0.454,100,0.0772,3064,0.004539559014267186,0.00904967860561435
Norway,2020-03-26,3369,6,14,285,0,0,70,0.4156,NaN,0.0924,3349,0.004155535767289997,0.00828640228098967
Norway,2020-03-27,3755,6,19,386,5,0,76,0.506,100,0.1146,3730,0.005059920106524634,0.010086152329517147
Norway,2020-03-28,4015,7,23,260,4,1,76.6667,0.5729,80,0.0692,3985,0.00572851805728518,0.011414232741788653
Norway,2020-03-29,4284,7,25,269,2,0,78.125,0.5836,100,0.067,4252,0.005835667600373483,0.011627744779829143
Norway,2020-03-30,4445,12,32,161,7,5,72.7273,0.7199,58.3333,0.0376,4401,0.007199100112485939,0.014326938041631184
Norway,2020-03-31,4641,13,39,196,7,1,75,0.8403,87.5,0.0441,4589,0.008403361344537815,0.016712567379893135
Norway,2020-04-01,4863,13,44,222,5,0,77.193,0.9048,100,0.0478,4806,0.009047912811022003,0.017989773590329373
Norway,2020-04-02,5147,32,50,284,6,19,60.9756,0.9714,24,0.0584,5065,0.009714396735962697,0.019274027485457753
Norway,2020-04-03,5370,32,59,223,9,0,64.8352,1.0987,100,0.0433,5279,0.010986964618249535,0.021787744174998007
Norway,2020-04-04,5550,32,62,180,3,0,65.9574,1.1171,100,0.0335,5456,0.011171171171171172,0.02215313692070449
Norway,2020-04-05,5687,32,71,137,9,0,68.932,1.2485,100,0.0247,5584,0.012484614032002813,0.024743113197591652
Norway,2020-04-06,5865,32,76,178,5,0,70.3704,1.2958,100,0.0313,5757,0.012958226768968456,0.025677836574416267
Norway,2020-04-07,6086,32,89,221,13,0,73.5537,1.4624,100,0.0377,5965,0.01462372658560631,0.02895670868931016
Norway,2020-04-08,6086,32,101,0,12,0,75.9398,1.6595,100,0,5953,0.016595465001643116,0.032828262102330176
Norway,2020-04-09,6211,32,108,125,7,0,77.1429,1.7389,100,0.0205,6071,0.017388504266623733,0.03438506028057844
Norway,2020-04-10,6314,32,113,103,5,0,77.931,1.7897,100,0.0166,6169,0.01789673740893253,0.03538247910606664
Norway,2020-04-11,6409,32,119,95,6,0,78.8079,1.8568,100,0.015,6258,0.01856763925729443,0.03669781346109355
Norway,2020-04-12,6525,32,128,116,9,0,80,1.9617,100,0.0181,6365,0.019616858237547892,0.03875269006620572
Norway,2020-04-13,6603,32,134,78,6,0,80.7229,2.0294,100,0.012,6437,0.020293805845827653,0.040077423630106405
Norway,2020-04-14,6623,32,139,20,5,0,81.2865,2.0987,100,0.003,6452,0.020987467914842215,0.04143305797773848
Norway,2020-04-15,6740,32,150,117,11,0,82.4176,2.2255,100,0.0177,6558,0.02225519287833828,0.04390942950981342
Norway,2020-04-16,6896,32,152,156,2,0,82.6087,2.2042,100,0.0231,6712,0.022041763341067284,0.04349540538649124
Norway,2020-04-17,6937,32,161,41,9,0,83.4197,2.3209,100,0.0059,6744,0.02320887991927346,0.045772046443070515
